diggCount,followerCount,followingCount,heartCount,videoCount,commentSetting,downloadSetting,duetSetting,nickname,openFavorite,signature,stitchSetting,uniqueId,verified,fake
5,7,2,0,0,0,0,0,Guerino Scafuro,False,,0,gue__15,False,False
86,34,25,0,0,0,0,0,barbato61,False,,0,barbato61,False,False
384,3,569,0,0,0,0,0,Tik Toker,False,No bio yet,0,ulyfytymelapic,False,True
320,1,522,0,0,0,0,0,Tik Toker,False,No bio yet,0,ujydyqexaryjys,False,True
253,2,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,ryzihowopy224,False,True
9542,200,452,689,7,0,0,0,Anna della marca,False,,0,annadellamarca6,False,False
104,24,17,0,0,0,0,0,mariarastelli6,False,,0,mariarastelli6,False,False
254,18100000,15,262200000,342,0,0,0,Dude Perfect,False,trick shots & tiktoks 🤠,0,dudeperfect,True,False
442,0,551,0,0,0,0,0,Tik Toker,False,No bio yet,0,uwuseduzyxy554,False,True
0,7,1,0,0,0,0,0,mdromjanal62,False,,0,mdromjanal62,False,False
1391,654,2229,325,13,0,0,0,giuseppe,False,barber shop 💈💈,0,giuseppecianciull94,False,False
0,3,526,0,11,0,0,0,chimulbackcabbra,False,,0,chimulbackcabbra,False,True
328,2,562,0,0,0,0,0,Tik Toker,False,No bio yet,0,navuhyjiwyj283,False,True
109,84,9,71,4,0,0,0,Aninha 12082020,False,,0,aninha12082020,False,False
236,311,670,231,6,0,0,0,Dariuzza🤍🖤🤍,False,,0,daryy213,False,False
2099,10900,71,379200,37,0,0,0,Thuần Jr ^^,False,,0,thuanjr99,False,False
433,0,644,0,0,0,0,0,Tik Toker,False,No bio yet,0,elixysofykevuk,False,True
384,4,534,0,0,0,0,0,Tik Toker,False,No bio yet,0,awakemivag124,False,True
483,465,213,1016,9,0,0,0,Oltre,False,Oltre,0,oltre28,False,False
392,0,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,qowanytuwi314,False,True
8118,299,252,371,48,0,0,0,frannferreir06❤️,False,"Deus em primeiro lugar 🙌🏽🙏🏽
time: 100% Mengão ❤️🖤
Amor pelo futebol 😍⚽😍",0,frannferreir06,False,False
0,3,529,0,11,0,0,0,dieceverlara,False,,0,dieceverlara,False,True
404,68,9687,0,0,0,0,0,wmqrnulbpx4328205rmcehw,True,,0,wmqrnulbpx4328205rmcehw,False,True
914,750,434,1432,54,0,0,0,Tainara Araujo,False,,0,tainaraaraujo35,False,False
7,40,108,0,0,0,0,0,kwamesamuel6,False,,0,kwamesamuel6,False,False
187,6,26,0,0,0,0,0,Robertousso,False,,0,robertousso,False,False
10900,919,2604,234,10,0,0,0,francescodesarno,False,,0,francescodesarno,False,False
396,65,9927,0,0,0,0,0,cbqaoltz0907723rsbqem,True,,0,cbqaoltz0907723rsbqem,False,True
103,364,14,1614,6,0,0,0,cavamaria1,False,,0,cavamaria1,False,False
350,2,603,0,0,0,0,0,Tik Toker,False,No bio yet,0,ocolejahekav758,False,True
2128,59,180,106,2,0,0,0,Frangina,False,,0,.frangina,False,False
2037,8421,189,191200,100,0,0,0,M.E.S.S.I.🐐,False,,0,m.e.s.s.i.3010,False,False
0,307,28,41300,4,0,0,0,Black Princess👸🏽,False,👸🏽,0,your_mommy._5,False,False
341,65,9361,0,0,0,0,0,user92121550100,True,No bio yet,0,ewlgda1410vqm,False,True
746,103800,69,6400000,522,0,0,0,The18,False,"Built for soccer fans, by soccer fans.
#WhereSoccerLives",0,the18soccer,True,False
345,1,572,0,0,0,0,0,Tik Toker,False,No bio yet,0,kuxefepobinolu,False,True
0,20,0,0,0,0,0,0,merciekakzjepkiru,False,,0,merciekakzjepkiru,False,False
308,0,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,yfanecakyxirez,False,True
113100,9531,2973,120500,39,0,3,0,ilovemybf,False,"xoxo <3
ig:carol_bassal_5.10",0,carol_b510,False,False
0,1,511,0,11,0,0,0,balhaturlather,False,,0,balhaturlather,False,True
70,589,215,0,0,0,0,0,user947978620361,False,,0,user947978620361,False,False
1918,236,255,339,18,0,0,0,giovanniantonietta,False,,0,giovanniantonietta,False,False
4001,528,889,983,44,0,0,0,user5034991819710,False,,0,francescociliberti2,False,False
427,2,567,0,0,0,0,0,Tik Toker,False,No bio yet,0,efaqixyvukyxin,False,True
395,3238,1102,175400,15,0,0,0,loser,False,fvckcce,0,ecckcvf,False,False
355,0,751,0,0,0,0,0,Tik Toker,False,No bio yet,0,qeginynyhehuq,False,True
312,409,638,471,56,0,0,0,FORZA JUVE,False,,0,giulia_pieragnolo,False,False
273,2,528,0,0,0,0,0,Tik Toker,False,No bio yet,0,okunekezyheg372,False,True
2,201,27,0,0,0,0,0,_.imperocanadese2._,False,,0,_.imperocamadese2._,False,False
333,1,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,vajibyloco474,False,True
380,2,510,0,0,0,0,0,Tik Toker,False,No bio yet,0,izamevosemitit,False,True
12800,7300000,294,81500000,760,0,0,0,aicyandtrisha,False,"IG: aicyfab ☘️ trishafabe
Fb: trisha shin mari 🍀 aicy shin mari
Cebu, PH",0,fabetwinz,True,False
352,1,552,0,0,0,0,0,Tik Toker,False,No bio yet,0,uwypufivoqecyn,False,True
377,3,718,0,0,0,0,0,Tik Toker,False,No bio yet,0,teqyqiwavohose,False,True
0,397,9843,0,0,0,0,0,April,False,"台、新、馬，↑門服務
L1NE: bye666",0,x38d49ec,False,True
1960,1400000,124,27100000,2335,0,0,0,Diario MARCA,False,"⚽️🏀🎾🏸⛳️🥊🤾‍♀️🏊‍♀️ Bienvenidos a la casa del deporte, bienvenidos a MARCA",0,marca.com,True,False
385500,1072,3959,36100,14,0,3,3,Meshal,False,inst : r7jer,3,x7zs,False,False
6608,534,150,21200,4,0,0,0,yannichsaxo,False,Insta yannichsaxo 👨🏼‍💻,0,yannichsaxo,False,False
1204,1916,2756,16900,176,0,0,0,ATOM,False,Personal blogging ll Travel ll Fun II,0,atommedia0,False,False
285,1,522,0,0,0,0,0,Tik Toker,False,No bio yet,0,afubadyminecog,False,True
86600,4931,657,163400,449,0,0,0,Manchester City Is Life 💙,False,"93.20 🕛
Manchester City 💙💙
Grealish ✨
♥️⚽
5k 🎯",0,grealish_aep21,False,False
0,13,309,0,0,0,0,0,Tik Toker,False,No bio yet,0,vorenalobo,False,True
139,18,54,0,0,0,0,0,carmineforesta61,False,,0,carmineforesta61,False,False
3702,9744,18,483700,197,0,0,0,Gabryinterista,False,Road to 10K,0,gabryinterista,False,False
8690,42,156,0,0,0,0,0,LElON,False,,0,usertid1jr9txv,False,False
11000,357,2407,968,139,0,0,0,nikidimaso86,False,,0,nikidimaso86,False,False
181,124,214,1024,173,0,0,0,catalanocarlo,False,,0,catalanocarlo,False,False
295,91,78,79,5,0,0,0,natansousa212,False,,0,natansousa212,False,False
4533,2705,110,141600,64,0,0,0,Modric/Najlepszy,False,"3000_________🚗2500
Dziękuje za 2500 obs🥳🥳🥳🥳",0,football_8605,False,False
396,0,597,0,0,0,0,0,Tik Toker,False,No bio yet,0,aqejoqirekav311,False,True
1293,120,536,18,6,0,0,1,@Ginèle#,False,,1,user1758813181529,False,False
426,0,532,0,0,0,0,0,Tik Toker,False,No bio yet,0,zofevyvewuj506,False,True
4459,1395,180,633600,92,0,0,0,Hannah,False,ig: hannahsullivan_11,0,hannahsull11,False,False
325,0,674,0,0,0,0,0,Tik Toker,False,No bio yet,0,ejomogoxon402,False,True
1284,816,1260,17,1,0,0,0,iosonoio743,False,,0,iosonoio743,False,False
1359,991,215,2964,81,0,0,0,Amalia Venezia,False,,0,amaliavenezia01,False,False
27,27500000,34,836600000,760,0,0,0,Champions League,False,The official home of #UCL on TikTok.,0,championsleague,True,False
7076,5975,262,556100,52,0,0,0,𝙅𝙐𝙎𝙏𝙇𝙄𝙊𝙉𝙀𝙇,False,"🇳🇴
10k🎯",0,_justlionel,False,False
278,2,535,0,0,0,0,0,Tik Toker,False,No bio yet,0,vyjisyzohasuq,False,True
1295,6046,23,42700,30,0,0,0,MHND_21,False,صلِ على النبي,0,.mhnd_21,False,False
2785,1448,582,31000,534,0,0,0,Achmad Nugroho(Amoy),False,"SALES CONSULTAN TOYOTA CIBUBUR.
Mau tanya apa aja pasti sy jawab !!! Havefun 🥳",0,amoynugroho29,False,False
42,237600,21,3300000,121,0,0,0,Sunderland AFC,False,The official TikTok of Sunderland AFC.,0,sunderlandafc,True,False
1332,190,163,863,63,0,0,0,raffaelefiorillo6,False,,0,raffaelefiorillo6,False,False
397,0,551,0,0,0,0,0,Tik Toker,False,No bio yet,0,ygytaginybos357,False,True
337,1,512,0,0,0,0,0,Tik Toker,False,No bio yet,0,amuzycilaxane,False,True
130,56,30,0,0,0,0,0,teresasepe6,False,,0,teresasepe6,False,False
0,1000000,5,21100000,418,0,0,0,Gary Neville,False,Attack The Day,0,gneville2,True,False
104300,554,2773,1439,27,0,0,0,Mariateresa Scalpati,False,,0,mariateresascalpa,False,False
308,1,615,0,0,0,0,0,Tik Toker,False,No bio yet,0,kilypajehaje527,False,True
4920,1100000,163,74500000,2851,0,0,1,Susanna Bonetto,False,"sì, sono quella dello slime
Ig: susannabonetto 📸
💌 YouTube: Susanna Bonetto",1,bonettosusanna,True,False
77,416,482,0,0,0,0,0,angelozuppa1,False,,0,angelozuppa1,False,False
1397,84,9946,0,0,0,0,0,LISA,True,,0,hixhdtjg70181hjlh,False,True
427,1,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,iqequfopex157,False,True
8399,8063,102,164900,433,0,0,0,Little Cocotte,False,"Coralie pour les intimes 🏹
#teampetite
👩‍🎓Master 2 - Marketing-Communication",0,littlecocotte,False,False
324,3,521,0,0,0,0,0,Tik Toker,False,No bio yet,0,acymasypopodil,False,True
391,2528,16,14700,70,0,3,0,AC🔥,False,Ig: _angela_castaldo_🔥,0,_angela_castaldo_,False,False
2079,666,735,2136,169,0,0,0,Francesco Graziano,False,,0,francescograziano40,False,False
10,183,634,113,34,0,0,0,uildm sezione di Brescia,False,La UILDM (Unione Italiana Lotta Distrofia Muscolare) sezione di Brescia,0,giovi19660,False,False
1343,10400,25,387900,47,0,0,0,Momo izi,False,"MOMOFIFAHD 
11k🎯
👇🏽Buy cheap & instant Fifa coins here👇🏽",0,momoiziofficial,False,False
28,771,453,440,13,0,0,0,XxHinarutoxX,False,seguo chi mi mette like e mi segue tanto che vi costa❤❤,0,xxhinarutoxx,False,False
2421,158,1096,0,0,0,0,0,mariamiele985,False,,0,mariamiele985,False,False
289,0,556,0,0,0,0,0,Tik Toker,False,No bio yet,0,runyfaqoruha618,False,True
422,2,503,0,0,0,0,0,Tik Toker,False,No bio yet,0,voperimewuqe966,False,True
447,1,485,0,0,0,0,0,Tik Toker,False,No bio yet,0,tytehysewikyny,False,True
275,2,642,1,0,0,0,0,Tik Toker,False,No bio yet,0,ycaxalewok765,False,True
310,1,514,0,0,0,0,0,Tik Toker,False,No bio yet,0,dafekofuhy831,False,True
371,11500,3,288500,126,0,0,0,ThatChannel,False,It's ThatChannel.,0,thatchannel99,False,False
360,2,677,0,0,0,0,0,Tik Toker,False,No bio yet,0,agyfunohevytyf,False,True
184,188,275,393,24,0,0,0,davidcampagnolo1,False,,0,davidcampagnolo1,False,False
3345,920,133,67900,12,0,0,0,SAUD,False,Just for fun 🤝,0,sdox8,False,False
420,97,6,1306,9,0,0,0,army70,False,,0,scaranoarmando,False,False
3957,727,337,84300,6,0,0,0,Harry Kane's Son,False,Tottenham/ Arab commentators Edits,0,dailyspurs,False,False
424,69,9972,0,0,0,0,0,bkzknvqgbr27498qfcsbp,True,,0,bkzknvqgbr27498qfcsbp,False,True
108,5,638,0,14,0,0,0,user1903073369259,False,,0,vetempressisusan,False,True
477,2,523,0,0,0,0,0,Tik Toker,False,No bio yet,0,havyjucydoguq,False,True
0,0,476,1,11,0,0,0,innobirthcentcon,False,,0,innobirthcentcon,False,True
1144,555,1206,89,3,0,0,0,Last Raven,False,,0,thelastravenvapeg,False,False
0,3,302,0,0,0,0,0,Tik Toker,False,No bio yet,0,gaucondtrucuthed,False,True
388,1,563,0,0,0,0,0,Tik Toker,False,No bio yet,0,mylyxuditajuf,False,True
103,331,17,15,1,0,0,0,Nina Albanese,False,,0,ninaalbanese,False,False
140,27,51,3,1,0,0,0,userdhdefsxll0,False,,0,userdhdefsxll0,False,False
10100,623,65,3401,116,0,0,0,Mena Manzi961,False,,0,menamanzi961,False,False
14,1762,6,362400,3,0,0,0,dxngfyxf,False,Tutorial how to earn Money,0,meme.gangster,False,False
111,32,4812,0,0,0,0,0,user14074734934,True,No bio yet,0,kdadtcluen1987hisc,False,True
385,1057,30,13100,7,0,0,0,ℓєσ,False,"حسابنا في الأنستا 😍👆🏻

{ 18 - 12 - 2022 🇦🇷 }",0,3z.zz_,False,False
0,163,9905,0,0,0,0,0,quyen96tv,False,,0,zoe970611,False,True
180,6267,3,329800,47,0,0,0,STALLONI SI NASCE 🐎,False,"Clip:
Twitch: Tumblurr
Twitch: TheRealMarza",0,clipdrogose,False,False
346,0,688,0,0,0,0,0,Tik Toker,False,No bio yet,0,ewyrubicymar564,False,True
1681,748,84,29600,31,0,0,0,dani_bunny,False,כוכבת הפופ דאני באני!,0,dani_bunny8,False,False
672,430,589,486,18,0,0,0,maiarabraga33,False,,0,maiarabraga33,False,False
496,89,103,6,1,0,0,0,gaetanoiovine511,False,,0,gaetanoiovine511,False,False
2097,534,1393,184,19,0,0,0,evasexybossa,False,,0,evasexybossa,False,False
0,4,542,0,11,0,0,0,tuosettheocreamsup,False,,0,tuosettheocreamsup,False,True
444,0,565,0,0,0,0,0,Tik Toker,False,No bio yet,0,tudajyveqesoq,False,True
378,588,81,23600,29,0,0,0,BrEditsFut,False,"Tentando fazer o meu melhor
se puder seguir vai ajudar muito",0,breditsfut,False,False
258,0,659,0,0,0,0,0,Tik Toker,False,No bio yet,0,rutirahirum435,False,True
112,325,320,50,2,0,0,0,Emiliolimone,False,,0,emiliolimone,False,False
427,237,29,12100,43,0,0,0,MarianWithanN,False,,0,marianjoselynmart,False,False
273,1,580,0,0,0,0,0,Tik Toker,False,No bio yet,0,fudedofoza791,False,True
469,399,938,204,22,0,0,0,DALILA🦋✨,False,🎬🎭💙insta:@dalila_cervelli,0,dalila__2010,False,False
319,0,752,0,0,0,0,0,Tik Toker,False,No bio yet,0,zinafahikyq710,False,True
23,10300,964,167200,123,0,0,0,حيدر,False,"سبحان الله وبحمده سبحان الله العظيم .
تابعوني بالتطبيق البنفسجي 👇🏼🟣",0,hayder4videos,False,False
3235,57,160,70,1,0,3,3,_andreacava_,False,,3,andreacava947,False,False
927,287,206,1984,134,0,0,0,mohamed_kes,False,tiktok.com/@mohamedvlog845,0,mohamed_kes,False,False
335,71,9651,0,0,0,0,0,EDITH,True,,0,eknpfnkzau939933emc,False,True
373,2,571,0,0,0,0,0,Tik Toker,False,No bio yet,0,honanibypob936,False,True
3583,305,93,2285,126,0,0,0,ninalilli485 Mora,False,,0,ninalilli485,False,False
2580,3168,74,192300,12,0,0,0,bellog.vi,False,"🇻🇮 - GA📍
Viewzzz.🔥
Your House UpNext👀",0,bellog.vi,False,False
384,68,9974,0,0,0,0,0,jnigjl5290866cxmp,True,,0,jnigjl5290866cxmp,False,True
260,0,566,0,0,0,0,0,Tik Toker,False,No bio yet,0,xozyvyjaxe787,False,True
2,4,1,0,0,0,0,0,O Pallunar,False,,0,pietrosimeone3,False,False
441,1,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,tixynidehu458,False,True
373,0,557,0,0,0,0,0,Tik Toker,False,No bio yet,0,exihihuriryke,False,True
436,292700,101,2700000,481,0,0,0,STATSports,False,"Reach your #ProLevels
Endorsed & Used By The Elite
Speed•Agility•Training•Drills",0,statsports,True,False
420,1,532,0,0,0,0,0,Tik Toker,False,No bio yet,0,ytoduqowom644,False,True
0,52,100,0,0,0,0,0,mariafalco58,False,,0,mariafalco58,False,False
328,0,544,0,0,0,0,0,Tik Toker,False,No bio yet,0,yxafowurix904,False,True
54,534,98,656,12,0,0,0,unione sovietica,False,alleati : imp🇩🇪imp🇮🇹🇷🇺🇸🇾 Texas NATO 🇬🇧🇺🇦🇮🇹🇪🇦Prussia🇰🇵🇺🇲🇧🇷,0,urss62,False,False
524,2,541,0,0,0,0,0,Tik Toker,False,No bio yet,0,nusecaviqonu595,False,True
63000,591,225,300300,36,0,0,3,🌝🌚,False,,3,totaleioamo,False,False
119,1669,0,170200,828,0,0,0,Bemkhe27,False,,0,bemkhe27,False,False
11,399,746,2,1,0,0,0,user828221540337,False,,0,user828221540337,False,False
593,5,655,0,0,0,0,0,Tik Toker,False,No bio yet,0,axytyjifitadus,False,True
144,2199,404,3011,165,0,0,0,Be Gorgeousss,False,,0,thiss_bew,False,False
1286,252,97,410,14,0,0,0,Adriana Galluccio845,False,,0,adrianagalluccio0,False,False
70,201,10,8768,11,0,0,0,MO | Travel & food,False,"📍🦘 Australia
Roadtrips • camp • food • everything in between
IG: _marianong",0,whatsmodoingnow,False,False
354,1,572,0,0,0,0,0,Tik Toker,False,No bio yet,0,iwejydabecag420,False,True
1305,617,908,801,44,0,0,0,mounirbejaoui977,False,,0,mounirbejaoui977,False,False
347,3,653,0,0,0,0,0,Tik Toker,False,No bio yet,0,wufujulabuwymi,False,True
74,4,14,0,0,0,0,0,Eleonora Castorin885,False,,0,eleonoracastorin8,False,False
287,1,551,0,0,0,0,0,Tik Toker,False,No bio yet,0,uvihilefewu380,False,True
339,1,555,0,0,0,0,0,Tik Toker,False,No bio yet,0,qogokoloxysipa,False,True
70,2956,543,53400,68,0,3,0,PARTENOPEO💙,False,"AMORE INDISCUSSO
NAPOLI 1926 💙
no direct 
forza.napoli.sempre.1995@gmail.com",0,forzanapolisempre95,False,False
281,3,549,0,0,0,0,0,Tik Toker,False,No bio yet,0,ehehijinufeq411,False,True
2712,788,125,3197,205,0,3,3,Ad Maiora ❤️,True,,3,antonella_pecchia,False,False
279,0,541,0,0,0,0,0,Tik Toker,False,No bio yet,0,rubykizydubo546,False,True
148,469,462,540,39,0,0,0,Susy A  pazza,False,,0,susyapazza,False,False
298,2,722,0,0,0,0,0,Tik Toker,False,No bio yet,0,yvofojytarumem,False,True
368,1,511,0,0,0,0,0,Tik Toker,False,No bio yet,0,ugyciciwujixef,False,True
355,1,601,0,0,0,0,0,Tik Toker,False,No bio yet,0,uqevajivupe211,False,True
311,1,562,0,0,0,0,0,Tik Toker,False,No bio yet,0,ecikudywid930,False,True
50,1175,1759,140,5,0,0,0,🖤🩶IMPERO⭐️BIANCONERO🩶🖤,False,,0,impero.bianconero,False,False
688,1575,65,31000,67,0,0,0,Brøndby IF💛💙🧡,False,"💙💛Brøndby IF💛💙
🖕🏽💛💙hader fck💙💛🖕🏽",0,mentalitet.vestegnen,False,False
19400,6314,7,254800,228,0,3,0,adam.mcfc 🇧🇼,False,ctid 🇧🇼,0,adam.mcfc,False,False
399,3259,194,89600,13,0,0,0,Mohammad zaineh,False,↖️ تابعوني انستاجرام↗️,0,mohammad_zaineh,False,False
75500,3133,127,84300,9,0,0,0,Y,False,"iG: s.meiyeann
Fb : Yeann",0,meiyeann,False,False
15,462,406,604,16,0,0,0,Storie.,False,Racconto storie horror,0,storie.horror12,False,False
1,125,9878,0,1,0,0,0,adminngu,False,,0,ganyfhytif,False,True
14000,92,73,25,3,0,3,0,Antonietta Nappi,False,,0,antonappi1,False,False
427,3,673,0,0,0,0,0,Tik Toker,False,No bio yet,0,butocewufa218,False,True
98,999,1093,809,31,0,0,0,🌟🧡💜💛🩷Tetty_82🩷💛💜🧡🌟,False,"Il sorriso permette all'anima di respirare 
🌟🤩✨️🩷🧡💜💚💛❤️🌟🤩✨️",0,tetty_82,False,False
90,602,651,73,14,0,0,0,lillo21,False,,0,user7828726286541,False,False
0,0,521,0,11,0,0,0,listroomliductter,False,,0,listroomliductter,False,True
457,60,7328,0,0,0,0,0,user03146444937,True,No bio yet,0,ydeloo97865xwwhji,False,True
20800,911,37,29300,13,0,0,0,A,False,,0,uj7.5,False,False
713,518,942,0,0,0,0,0,Nicola Vecchione572,False,,0,nicolavecchione7,False,False
232,489,477,575,19,0,0,0,annadonnarumma669c#!,False,,0,annadonnarumma669,False,False
402,1,540,0,0,0,0,0,Tik Toker,False,No bio yet,0,upukekoqypyhu,False,True
411,1,629,0,0,0,0,0,Tik Toker,False,No bio yet,0,rubadyfirixed,False,True
538,140,438,57,5,0,3,1,joelandoh145,False,,1,joelandoh145,False,False
535,20000000,111,175300000,4242,0,0,0,LaLiga,False,⚽️ #LaLigaSantander & #LaLigaSmartBank ⚽️,0,laliga,True,False
5334,9,8,7,3,0,0,0,user005158,False,,0,user0051582,False,False
3067,561,517,20700,4,0,3,3,GL 𒌐,False,21y 🇧🇷,3,gbr.account,False,False
349,4,610,0,0,0,0,0,Tik Toker,False,No bio yet,0,ifukilydizojib,False,True
50,191400,44,2100000,72,0,0,0,Football Manager,False,The game where you find a new wonderkid and take credit for discovering them 😅,0,footballmanager,True,False
114,160,191,33,2,0,0,0,Barbara mendes,False,,0,barbaramendes53,False,False
457,32,70,0,0,0,0,0,giuseppebenassi60,False,,0,giuseppebenassi60,False,False
200800,6871,290,435300,9,0,0,0,Izzy Ortega,False,,0,izzyblendz_,False,False
4904,599,691,995,90,0,0,0,Susy a bionda,False,,0,susyabionda2,False,False
300,1,518,0,0,0,0,0,Tik Toker,False,No bio yet,0,leqykyjumeh322,False,True
288,0,543,0,0,0,0,0,Tik Toker,False,No bio yet,0,isodituhupyqe,False,True
28900,2264,379,56800,3,0,0,0,gibs,True,@ggianvechio_,0,giogianvechio_,False,False
115,9366,1,697900,83,0,0,0,Daparxz,False,"About Barca 🔵🔴
Visca Barca 💙❤️
Més que un club",0,daparxz,False,False
436,3,589,0,0,0,0,0,Tik Toker,False,No bio yet,0,jikubevibu587,False,True
0,2,257,0,0,0,0,0,Tik Toker,False,No bio yet,0,mwarpeldestgucon,False,True
389,82,9973,0,0,0,0,0,uyljfhpyh3375079atix,True,,0,uyljfhpyh3375079atix,False,True
4046,662,783,3363,87,0,0,0,Pablo Vecchione,False,,0,pablovecchionefotografo,False,False
4068,994,1172,452,31,0,0,0,𝓗𝓪𝓼𝓽𝓪𝓵𝓪𝓶𝓾𝓮𝓻𝓽𝓮⛓️🧿,False,"Se mi vuoi colpire non devi mancarmi, perché se sbagli sei tu a cadere ⛓️🦁",0,malditaloca36,False,False
4,64100,28,588600,97,0,0,0,Scunthorpe United FC,False,Official TikTok account of Scunthorpe United FC.,0,sufcofficial,True,False
294,0,537,0,0,0,0,0,Tik Toker,False,No bio yet,0,yrokahokesafe,False,True
812,988,3267,1667,138,0,0,0,khabidmohamed,False,,0,khabidmohamed,False,False
226,10200,9,612600,25,0,0,0,🔴🔵,False,"Barca🔵🔴
Luuk de goat🐐
God🙏",0,clipsfootyyszn,False,False
5,446,2,11800,34,0,0,0,"Best moments, play with us",False,"♣️The Best Poker Content♥️
Join the poker journey 🤝
♥️Follow for Daily Videos♥️",0,p0ker_moments,False,False
1,764400,8,4800000,79,0,0,0,Andrea Bocelli,False,THE JOURNEY in theaters throughout US April 2 to 6,0,andreabocelliof,True,False
354,1,610,0,0,0,0,0,Tik Toker,False,No bio yet,0,oguwyxypanumoj,False,True
220300,260,2754,199,10,0,0,0,ollysabatino💕,False,,0,ollysabatino,False,False
1661,368,423,194,19,0,0,0,lagattafrancesco,False,,0,lagattafrancesco,False,False
0,1210,1,35400,3,0,0,0,enigmasportseg,False,"We Breathe Football.
⬇️ Shop via website ⬇️
enigmasportseg.com",0,enigmasportseg,False,False
17,108,1,0,0,0,0,0,nataliamaia1030,False,,0,nataliamaia1030,False,False
5429,13700000,369,217700000,1381,0,0,0,Dasuri Choi,False,"Pure Korean with filipino heart🇰🇷🇵🇭
필리핀 한국인 방송인/유튜버
📧dasuri_choi@yahoo.com",0,dasurichoi__,True,False
2716,5281,41,233300,41,0,0,1,YNWA,False,Insta : l5iow,1,i1lrw,False,False
352,54,9960,0,0,0,0,0,qzvwihzzsx50445ofv,True,,0,qzvwihzzsx50445ofv,False,True
90,51,68,22,2,0,0,0,giuseppeantoniodi,False,,0,giuseppeantoniodi,False,False
69,3369,34,191200,3,0,0,0,Raúl Sánchez Ramos,False,,0,raulchupe10,False,False
1062,820,293,3936,100,0,0,0,Napolitano Angela,True,,0,napolitanoangela6,False,False
392,2,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,igegizygyqisa,False,True
219,104,129,293,30,0,0,0,Giovanni Di Maio660,False,,0,giovannidimaio45,False,False
404,1,563,0,0,0,0,0,Tik Toker,False,No bio yet,0,oqiviworofih525,False,True
0,3,526,0,11,0,0,0,pausamsmesowa,False,,0,pausamsmesowa,False,True
466,0,622,0,0,0,0,0,Tik Toker,False,No bio yet,0,upemucidukes934,False,True
250,1,596,0,0,0,0,0,Tik Toker,False,No bio yet,0,muzecivirujy759,False,True
75000,2200000,867,137800000,870,0,0,0,Alejandro,False,"Alejandro
He/Him
✉️ alejandrozwartendijk@gmail.com",0,alijhali,True,False
2546,606,1207,1109,33,0,0,0,Giovanni Santaniello,False,,0,giovannisantaniel8,False,False
0,0,294,0,0,0,0,0,Tik Toker,False,No bio yet,0,ghordocongcongnic,False,True
50,6864,19,843500,75,0,0,0,Atletigoals,False,"Account banned at 20K 7k and 8k
❤️🤍&🇨🇱",0,atletigoals4,False,False
27,116,54,104,10,0,0,0,minicuccio,False,,0,mimmo._,False,False
518,1,543,0,0,0,0,0,user5227591930264,False,,0,galaparawa651,False,True
370,3,559,0,0,0,0,0,Tik Toker,False,No bio yet,0,ypirasewepyqac,False,True
488,1,531,0,0,0,0,0,Tik Toker,False,No bio yet,0,urylynuvak902,False,True
378,0,547,0,0,0,0,0,Tik Toker,False,No bio yet,0,wosupixinaloh,False,True
0,32,0,0,0,0,0,0,Annalisa Sapere,False,,0,annalisasapere,False,False
73600,4297,550,99000,105,0,3,1,imagez,False,@fplimages on twitter and that learn the alphabet guy,1,imagezzz,False,False
302,1,535,0,0,0,0,0,Tik Toker,False,No bio yet,0,uzegazevagy578,False,True
337,0,550,0,0,0,0,0,Tik Toker,False,No bio yet,0,egukujecybic347,False,True
263,0,523,0,0,0,0,0,Tik Toker,False,No bio yet,0,cuwepyhisiw356,False,True
2,300,297,104,17,0,0,0,🦋🐞SONNY🐞🦋,False,,0,infinitamentesonny,False,False
65,1900000,17,29800000,146,0,0,0,JKartsoccer,False,"Tutorial & Challege
-
I’m ⚽️COACH in 🇰🇷
-
My YouTube Video✅",0,jkartsoccer_tiktok,True,False
351,0,577,0,0,0,0,0,Tik Toker,False,No bio yet,0,ecajigycunyve,False,True
2,8,38,0,0,0,0,0,sal,False,,0,salvatoreallocca87,False,False
9444,845,1119,3237,127,0,0,0,Gerardo Romano,False,,0,gerardoromano78,False,False
395,1077,630,130900,3,0,3,0,fahad9191,True,,0,fahadurrahman08,False,False
46,273,56,1198,23,0,0,0,margherita.maria,False,,0,margherita.maria,False,False
2295,152,569,161,4,0,0,0,user3735530824264,False,,0,pinaandrea77,False,False
260,0,545,0,0,0,0,0,Tik Toker,False,No bio yet,0,watogynafugumo,False,True
404,61,9675,0,0,0,0,0,rncrmowrfg7936902cea,True,,0,rncrmowrfg7936902cea,False,True
428,0,523,0,0,0,0,0,Tik Toker,False,No bio yet,0,pejydykizaho355,False,True
1464,70,9974,0,0,0,0,0,DENISE,True,,0,gldsai159293rmaiem,False,True
1536,383,345,591,62,0,0,0,pasqualinamorgil7,False,,0,pasqualinamorgil7,False,False
3712,6900000,42,116000000,1388,0,3,3,Jamie Nyland,False,"Cuz it’s Funnnyyy 

zack@zgadigital.co.uk",3,jamie.nyland,True,False
